keyLength,pad,fileID,startBlock,attrNameLen,attrName,recordType,reserved,theFork,extents,attrSize,attrData,
42,0,8130917,0,15,NSImageMetadata,,,,,,,
52,0,8130937,0,20,com.apple.quarantine,,,,,,,
52,0,8131040,0,20,com.apple.quarantine,,,,,,,
52,0,8131067,0,20,com.apple.quarantine,,,,,,,
52,0,8131068,0,20,com.apple.quarantine,,,,,,,
52,0,8131069,0,20,com.apple.quarantine,,,,,,,
52,0,8131070,0,20,com.apple.quarantine,,,,,,,
52,0,8131071,0,20,com.apple.quarantine,,,,,,,
52,0,8131076,0,20,com.apple.quarantine,,,,,,,
52,0,8131077,0,20,com.apple.quarantine,,,,,,,
52,0,8131080,0,20,com.apple.quarantine,,,,,,,
52,0,8131091,0,20,com.apple.quarantine,,,,,,,
52,0,8131147,0,20,com.apple.quarantine,,,,,,,
52,0,8131149,0,20,com.apple.quarantine,,,,,,,
52,0,8131206,0,20,com.apple.quarantine,,,,,,,
42,0,8131208,0,15,NSImageMetadata,,,,,,,
52,0,8131214,0,20,com.apple.quarantine,,,,,,,
52,0,8131223,0,20,com.apple.quarantine,,,,,,,
62,0,8131223,0,25,com.apple.system.Security,,,,,,,
52,0,8131227,0,20,com.apple.quarantine,,,,,,,
52,0,8114940,0,20,com.apple.quarantine,,,,,,,
62,0,8114940,0,25,com.apple.system.Security,,,,,,,
52,0,8114941,0,20,com.apple.quarantine,,,,,,,
62,0,8114941,0,25,com.apple.system.Security,,,,,,,
52,0,8114942,0,20,com.apple.quarantine,,,,,,,
62,0,8114942,0,25,com.apple.system.Security,,,,,,,
52,0,8114949,0,20,com.apple.quarantine,,,,,,,
62,0,8114949,0,25,com.apple.system.Security,,,,,,,
52,0,8114950,0,20,com.apple.quarantine,,,,,,,
62,0,8114950,0,25,com.apple.system.Security,,,,,,,
52,0,8114952,0,20,com.apple.quarantine,,,,,,,
62,0,8114952,0,25,com.apple.system.Security,,,,,,,
52,0,8114956,0,20,com.apple.quarantine,,,,,,,
62,0,8114956,0,25,com.apple.system.Security,,,,,,,
52,0,8114957,0,20,com.apple.quarantine,,,,,,,
62,0,8114957,0,25,com.apple.system.Security,,,,,,,
42,0,8117721,0,15,NSImageMetadata,,,,,,,
56,0,8118509,0,22,com.apple.TextEncoding,,,,,,,
52,0,8118521,0,20,com.apple.quarantine,,,,,,,
52,0,8118522,0,20,com.apple.quarantine,,,,,,,
52,0,8118527,0,20,com.apple.quarantine,,,,,,,
62,0,8118527,0,25,com.apple.system.Security,,,,,,,
52,0,8118528,0,20,com.apple.quarantine,,,,,,,
62,0,8118528,0,25,com.apple.system.Security,,,,,,,
52,0,8118531,0,20,com.apple.quarantine,,,,,,,
62,0,8118531,0,25,com.apple.system.Security,,,,,,,
52,0,8118534,0,20,com.apple.quarantine,,,,,,,
62,0,8118534,0,25,com.apple.system.Security,,,,,,,
52,0,8118539,0,20,com.apple.quarantine,,,,,,,
62,0,8118539,0,25,com.apple.system.Security,,,,,,,
52,0,8118540,0,20,com.apple.quarantine,,,,,,,
52,0,8118541,0,20,com.apple.quarantine,,,,,,,
62,0,8118541,0,25,com.apple.system.Security,,,,,,,
52,0,8118542,0,20,com.apple.quarantine,,,,,,,
62,0,8118542,0,25,com.apple.system.Security,,,,,,,
52,0,8128934,0,20,com.apple.quarantine,,,,,,,
52,0,8128936,0,20,com.apple.quarantine,,,,,,,
52,0,8128948,0,20,com.apple.quarantine,,,,,,,
52,0,8128949,0,20,com.apple.quarantine,,,,,,,
52,0,8128951,0,20,com.apple.quarantine,,,,,,,
52,0,8128953,0,20,com.apple.quarantine,,,,,,,
52,0,8128955,0,20,com.apple.quarantine,,,,,,,
52,0,8128957,0,20,com.apple.quarantine,,,,,,,
52,0,8128959,0,20,com.apple.quarantine,,,,,,,
52,0,8128961,0,20,com.apple.quarantine,,,,,,,
52,0,8128965,0,20,com.apple.quarantine,,,,,,,
52,0,8128967,0,20,com.apple.quarantine,,,,,,,
52,0,8128969,0,20,com.apple.quarantine,,,,,,,
52,0,8128971,0,20,com.apple.quarantine,,,,,,,
52,0,8128973,0,20,com.apple.quarantine,,,,,,,
52,0,8128975,0,20,com.apple.quarantine,,,,,,,
52,0,8128977,0,20,com.apple.quarantine,,,,,,,
52,0,8128980,0,20,com.apple.quarantine,,,,,,,
52,0,8128982,0,20,com.apple.quarantine,,,,,,,
52,0,8128984,0,20,com.apple.quarantine,,,,,,,
52,0,8128987,0,20,com.apple.quarantine,,,,,,,
52,0,8128989,0,20,com.apple.quarantine,,,,,,,
52,0,8129269,0,20,com.apple.quarantine,,,,,,,
52,0,8129311,0,20,com.apple.quarantine,,,,,,,
52,0,8129316,0,20,com.apple.quarantine,,,,,,,
52,0,8129318,0,20,com.apple.quarantine,,,,,,,
52,0,8129324,0,20,com.apple.quarantine,,,,,,,
52,0,8129329,0,20,com.apple.quarantine,,,,,,,
52,0,8129331,0,20,com.apple.quarantine,,,,,,,
52,0,8129433,0,20,com.apple.quarantine,,,,,,,
52,0,8129437,0,20,com.apple.quarantine,,,,,,,
52,0,8129442,0,20,com.apple.quarantine,,,,,,,
52,0,8129445,0,20,com.apple.quarantine,,,,,,,
52,0,8129498,0,20,com.apple.quarantine,,,,,,,
52,0,8129571,0,20,com.apple.quarantine,,,,,,,
52,0,8129572,0,20,com.apple.quarantine,,,,,,,
52,0,8129573,0,20,com.apple.quarantine,,,,,,,
52,0,8129663,0,20,com.apple.quarantine,,,,,,,
52,0,8129665,0,20,com.apple.quarantine,,,,,,,
52,0,8129668,0,20,com.apple.quarantine,,,,,,,
